cat,label,review
书籍,1,贾平凹于传统的散文写作中，取了个大突破—凡对社会、人生的独特体察、个人内心情绪(爱与恨)，或偶尔感悟到的某些哲理等，都呈现文中。那份坦诚、不摆架子、不高调等性格，亦是他赢得读者的方法之一。在他文中，不难发现贾平凹的赤子之心，于现今复杂的社会里的确难寻。而且，贾平凹对美感的追求，于字里行间清晰易见。他不单只在乎自我领略，亦愿把这审美路径向读者介绍及实践。
书籍,1,这个世界最可怕的，是人心。一场突如其来的巨大车祸，幸存者们开始一个个死去，死神没有放过他们。看到这里，我想起我所相信的一句话，“这世上没有横死暴死一说，只有注定一死！”在这个故事中，上官午夜用非常细腻、深刻的笔触，探究人性最隐蔽的内心，影射社会最敏感的问题，在她看似冷静、旁观的记叙下，无处不潜藏着对人文关怀的关注，呼唤着真、善、美与良知的回归。
书籍,1,记得上小学一年级还是二年级夏天的时候，爸爸从单位的图书馆给我带回来一本天蓝色封面的《外国童话选》，好像当时也认了不少字了，加上那本书里精选了世界上最棒的童话，于是每天放学回来都会坐在家门外的小凳上如饥似渴地读。那本童话选里面有不少就是安徒生童话，而每个童话的最后都有译者的名字。当时以我这样一个低年级的小学生直觉感受到翻译得最好的是安徒生童话的译者叶君健先生，以至于他的名字一直铭刻在我心里。叶君健的文字把安徒生童话演绎成意蕴隽永的活动的画面，充满了异国的情调和姿彩缤纷的童话氛围，让人沉醉其中。那本书我反复地翻看，一直到书被翻得残破不全。后来渐渐长大，也有意识地去了解安徒生和叶君健先生，于是深深地为有安徒生和叶君健这样一对珠联璧合的作者和译者感到庆幸和欣慰。安徒生童话对我的影响是深刻的，同时，我对她的感悟也是随着年龄和阅历的增长层层积淀，相信这也是大多数爱她的读者的感觉。现在我有了自己的女儿，她六岁了，从她小时候到现在，买了好几个版本的安徒生、格林童话，但是每次都因为有各种原因让我不甚满意，觉得离我心目中的那本安徒生童话还有一段距离。这次，在当当网上突然看到了这个版本的安徒生童话，特别是发现译者是叶君健的时候，我毫不犹豫地就把她订下了。今天拿到了书，是大32开本的，字体和排版都很好，且安徒生童话的代表作都在上面。翻到我最喜爱的海的女儿，那开头的文字又重新打开了我心中记忆已久的那神秘、美丽、满有异域风情的画面：“在海的远处，水是那么蓝，像最美丽的矢车菊花瓣，同时又是那么清，像最明亮的玻璃。......”这个版本的安徒生童话有德国著名儿童文学艺术家尼古拉斯&#183;海德巴赫配合书的内容画的插图，一开始看起来很不错。但是，当我看到我钟爱的小人鱼被画成像是一个黑发的东方姑娘，以及她的姐姐们没有我一直想象中那样美丽的时候，我感到挺失望的。还有里面的拇指姑娘也不是我一直想象的那样。我倒宁愿书里没有插图了。我觉得越是美好的东西越是无法用真实的画面表现出来的，就让我们自己的想象来塑造它们不是更令人惬意么？
书籍,1,对于写评论，说实在比较懒，但对于这本书真的是值得我细细品味，从买这本书到现在已经一年多了，这本书被我孩子已经看了无数次，他要我一遍遍的讲给他听，一次次的问这是什么，是我给他买的所以书中他最感兴趣的。从这本书中他知道了许多日常生活中的事情，增强了观察力，书中的很小的细节都能看见，e而作为家长其实其中的许多细节原本也不是很了解，也学到了不少，真是物超所值。
书籍,1,前段时间给儿子买了蓝精灵系列（第一辑），他狂热地喜欢看。只要是空闲时间，他都会捧着一本，细细地读。沙发上、床上、车上、马桶上；早饭前、晚饭后、睡觉前，他都沉浸在蓝精灵的快乐世界里。每天回到家，都会听到他兴奋地说：“妈妈，我又认识了一个新的蓝精灵，它的名字叫。。。”。所以这次毫不犹豫地购买了第二辑，他还是一如既往地喜欢。如果你家有3-7岁的小朋友，建议拥有一套哟！
书籍,0,没什么用处！也许是我不能坚持吧！
书籍,1,尽管很多人说，这本书用简单的文字描述严肃的事实，我想，尽管涉及战争，也不尽然都是沉重。在战争的背后，能看到温暖和谐的家庭，智慧善良的母亲，淳朴的大个子乔，理智坚强的查理，温柔可人的茉莉。战争的阴影笼罩社会，可是人们心里一片静好，这才是我们真正爱这本书的原因。正如作者想要做到的，这是一本写简短易懂的书，可是每个字都很重要很重要。包装很好，插图很喜欢，希望大家有机会会看看。
书籍,1,"这本书教给了我很多引导\教育孩子的方式\方法.让我受益非浅.原以为我自己很会教育孩子,看了这本书以后,才意识到,我所掌握的太肤浅.孩子的很多行为都能体现出妈妈在教育方面的效果,孩子的性格主要靠平时妈妈的行为引导,并不完全是遗传了,这本书让我学会了太多,建议没一位家长都买一本.让我们的宝贝健康快乐的成长,让幸福,自信,勇敢,豁达,正直,善良伴随他一生"
书籍,0,从头到尾性压抑，大量篇幅放在重复而毫无变化的心理活动上，意义不大。本来很简单的故事，写了这么长却还是显得很单薄，人物形象平的像一张纸，可是这样一本书受到如此众人追捧却很有点意思，难道现在中国人对“纯爱”渴望到这个程度？真压抑。
书籍,1,感觉这套书不错，里面有小胶贴，按照题目的要求把小胶贴粘在书页上。我家孩子四岁，做这册比较简单，孩子喜欢做。里面不仅有数学，还有关于时间、关于远近等方面的训练。需要大人给读题，题目的描述有时候比较拗口，孩子有时候读不懂。不过总体来说还是不错的。我家孩子做得快，我打算等他做完这五本，再给他买5岁的。各个家长根据自己家孩子的发育情况来选级别。要是平时对数学有些概念，就可以选高一级别的。
书籍,1,我很少给这种教科书满分。但这本书实在是给我惊喜不少！首先，它不只满足你记忆单词的需要，同时它还会讲解单词的具体使用技巧，以及对应语法，最后他还有对应的立体供灵活应用。还有就是它印刷精美到一个程度。所以您如果是想和我一样想把英语捡起来，那他一定是非常棒的教科书。但如果你是学生或正在学习学习英语，请您把它当一本工具书。总是，得到一本实用的好书是大家的福利。（我也一样！）
书籍,0,没有什么感觉，不太实用，买了几个月了还没有看完，实在无聊才翻看
书籍,0,买回来只翻了几页就发现不是地道的英语或美语，毕竟是韩国人写的，想想自己真可笑，想学英语居然不去买英美的作品，反倒是去韩国人的作品。现在只有当垃圾扔了，白浪费了钱。
书籍,0,内容很一般，对学习英文单词没什么用。而且感觉作者满篇胡写，一点内涵都没有！里面的插图，也是瞎画一气！真是后悔买了这本书！（题外话：不知为什么，看这本书的过程中，总感觉这本书的作者以写书的名义在耍流氓，里面有的内容不好！不适合学生看！）仅代表个人观点...
书籍,0,感觉故事很突兀，主角突然就死了呢？感觉应该还有点别的情节吧，还有男主人公是不是太……女主人公到底哪好呀？（除了丰满？？？作者总是描写这个……）
书籍,1,很不错的书，经历了现代社会的各种压力之后，读一读此书，回味无穷
书籍,1,如果对于日本这个国家仍仅仅停留在书本知识的话，那么这本书真的很值得一读了~~整本书都是通过漫画的形式把日本的历史、国情、某些社会根源等问题淋漓的揭示出来，即使是对我来说最枯燥的经济问题也写的很浅显易懂、生动有趣~几乎是一口气看完这本书了，绝对受益匪浅，唯一让我感到有点不解的就是封底的内容简介好像和书中内容并无太大关联（？）一家之言，仅供参考~总的说来，这本书还是值得力荐的！
书籍,1,终于，萌发了要买哥们儿实体书的念头，当然首选就是四面墙了，结果缺货，只好退而求其次，买了背叛和外遇。外遇还没看，不敢瞎说。
